"These Lake Michigan phytoplankton data are a portion of a much larger dataset from all of the Laurention Great Lakes, and from additional years."										
"These data are available from Euan Reavie: _Natural Resources Research Institute, University of Minnesota Duluth, 5013 Miller Trunk Hwy, Duluth, MN 55811; _e_mail ereavie@d.umn.edu"										
num	year	lake	Season	DIV	station	sampletype	celltally	cellsperml	biovol	biovolperind
54208	2009	MI	1	4	5	1	1	1.7	56.94	33.5104
54215	2009	MI	1	4	5	1	1	1.7	111.21	65.45
54233	2009	MI	1	4	5	1	6	10.2	1323.68	129.8364375
54196	2009	MI	1	5	5	1	2	3.4	10811.44	3181.3936
54216	2009	MI	1	5	5	1	55	93.45	19137.48	204.7791092
54217	2009	MI	1	5	5	1	28	47.58	1987.31	41.7707136
54209	2009	MI	1	6	5	1	24	40.78	170.82	4.1888
54226	2009	MI	1	6	5	1	1	1.7	14.23	8.3776
54234	2009	MI	1	6	5	1	111	188.61	790.04	4.1888
54206	2009	MI	1	7	5	1	1	1.7	4555.18	2680.832
54239	2009	MI	1	1	6	1	4	0.28	155.09	547.521975
54240	2009	MI	1	1	6	1	4	0.28	760.33	2684.30085
54243	2009	MI	1	1	6	1	8	0.57	10.9	19.2423
54244	2009	MI	1	1	6	1	6	0.42	44.49	104.7179056
54245	2009	MI	1	1	6	1	8	0.57	376.59	664.7604256
54246	2009	MI	1	1	6	1	2	0.14	33.37	235.62
54247	2009	MI	1	1	6	1	1	0.07	25.43	359.08488
54256	2009	MI	1	1	6	1	15	1.06	1738.38	1636.595785
54257	2009	MI	1	1	6	1	15	1.06	362.4	341.1774679
54258	2009	MI	1	1	6	1	5	0.35	56.94	160.8087965
54259	2009	MI	1	1	6	1	1	0.07	7.71	108.9255552
54260	2009	MI	1	1	6	1	176	12.46	955.9	76.69921875
54261	2009	MI	1	1	6	1	254	17.99	1144.12	63.61018211
54262	2009	MI	1	1	6	1	2	0.14	599.79	4235.050177
54235	2009	MI	1	2	6	1	1	0.26	4.57	17.5
54238	2009	MI	1	2	6	1	6	1.57	794.68	506.664
54249	2009	MI	1	2	6	1	16	4.18	1228.28	293.6655
54250	2009	MI	1	2	6	1	4	1.05	126.35	120.8311917
54252	2009	MI	1	2	6	1	1	0.26	1068.29	4086.63
54253	2009	MI	1	2	6	1	2	0.52	25.57	48.9125
54263	2009	MI	1	2	6	1	11	2.88	299.76	104.246925
54264	2009	MI	1	2	6	1	5	1.31	418.58	320.243625
54265	2009	MI	1	2	6	1	2	0.52	240.67	460.33875
54266	2009	MI	1	2	6	1	1	0.26	37.02	141.6
54267	2009	MI	1	2	6	1	1	0.26	1512.94	5787.6
54236	2009	MI	1	3	6	1	1	1.87	114.57	61.359375
54248	2009	MI	1	3	6	1	2	3.73	343.71	92.0390625
54251	2009	MI	1	4	6	1	50	93.36	1967.91	21.07853247
54268	2009	MI	1	4	6	1	13	24.27	1179.91	48.60812988
54241	2009	MI	1	5	6	1	1	1.87	9776.75	5236
54242	2009	MI	1	5	6	1	2	3.73	10628.4	2846.052344
54254	2009	MI	1	5	6	1	23	42.95	8561.17	199.3474055
54255	2009	MI	1	5	6	1	73	136.31	9881.16	72.49201094
54237	2009	MI	1	6	6	1	68	126.97	1038.78	8.18125
54269	2009	MI	1	6	6	1	11	20.54	168.04	8.18125
54274	2009	MI	1	1	7	1	1	0.32	243.92	753.984
54275	2009	MI	1	1	7	1	1	0.32	162.61	502.656
54276	2009	MI	1	1	7	1	2	0.65	2152.06	3326.169
54279	2009	MI	1	1	7	1	4	1.29	29.87	23.08163191
54280	2009	MI	1	1	7	1	3	0.97	91.72	94.50880516
54281	2009	MI	1	1	7	1	3	0.97	806.18	830.6690207
54282	2009	MI	1	1	7	1	2	0.65	110.14	170.23545
54289	2009	MI	1	1	7	1	13	4.21	7940.24	1888.03437
54290	2009	MI	1	1	7	1	84	27.17	10333.72	380.274492
54291	2009	MI	1	1	7	1	5	1.62	260.11	160.8087965
54292	2009	MI	1	1	7	1	112	36.23	3122.49	86.17924219
54293	2009	MI	1	1	7	1	2	0.65	25.73	39.760875
54294	2009	MI	1	1	7	1	249	80.55	6024.19	74.785788
54273	2009	MI	1	2	7	1	3	0.37	193.71	530.6058716
54283	2009	MI	1	2	7	1	13	1.58	201.56	127.4047759
54286	2009	MI	1	2	7	1	1	0.12	81.68	671.16
54295	2009	MI	1	2	7	1	9	1.1	100.59	91.84376953
54296	2009	MI	1	2	7	1	2	0.24	86.15	353.9794375
54270	2009	MI	1	3	7	1	1	1.14	71.37	62.832
54271	2009	MI	1	3	7	1	1	1.14	59.47	52.36
54277	2009	MI	1	4	7	1	2	2.27	208.15	91.63
54285	2009	MI	1	4	7	1	15	17.04	420.76	24.69689766
54297	2009	MI	1	4	7	1	14	15.9	1757.92	110.5517963
54278	2009	MI	1	5	7	1	2	2.27	4110.63	1809.5616
54287	2009	MI	1	5	7	1	31	35.21	4283.28	121.6495019
54288	2009	MI	1	5	7	1	14	15.9	764.76	48.09432843
54272	2009	MI	1	6	7	1	8	9.09	38.06	4.1888
54298	2009	MI	1	6	7	1	95	107.9	451.98	4.1888
54284	2009	MI	1	7	7	1	1	1.14	1522.45	1340.416
54301	2009	MI	1	1	8	1	18	1.47	815.22	555.2750511
54302	2009	MI	1	1	8	1	4	0.33	96.86	296.8812
54303	2009	MI	1	1	8	1	23	1.88	4604.55	2454.516127
54306	2009	MI	1	1	8	1	3	0.24	4.71	19.2423
54307	2009	MI	1	1	8	1	10	0.82	68.04	83.4153705
54308	2009	MI	1	1	8	1	16	1.31	932.26	714.3747308
54309	2009	MI	1	1	8	1	5	0.41	81.33	199.428768
54310	2009	MI	1	1	8	1	1	0.08	6.27	76.8215448
54318	2009	MI	1	1	8	1	14	1.14	1925.61	1686.349017
54319	2009	MI	1	1	8	1	126	10.28	3175.88	309.0294946
54320	2009	MI	1	1	8	1	2	0.16	63.35	388.3667519
54321	2009	MI	1	1	8	1	109	8.89	700.18	78.75733764
54322	2009	MI	1	1	8	1	2	0.16	4.5	27.61171875
54323	2009	MI	1	1	8	1	162	13.21	863.47	65.349207
54324	2009	MI	1	1	8	1	2	0.16	615.4	3772.568369
54300	2009	MI	1	2	8	1	1	0.05	23.66	490.32
54311	2009	MI	1	2	8	1	9	0.43	130.82	301.20654
54312	2009	MI	1	2	8	1	1	0.05	11.37	235.62
54313	2009	MI	1	2	8	1	10	0.48	90.48	187.5
54326	2009	MI	1	2	8	1	1	0.05	7.58	157.17
54327	2009	MI	1	2	8	1	11	0.53	48.83	91.9875
54328	2009	MI	1	2	8	1	2	0.1	36.43	377.4476875
54314	2009	MI	1	4	8	1	19	32.09	810.51	25.25626081
54329	2009	MI	1	4	8	1	12	20.27	3141.87	155.0129901
54304	2009	MI	1	5	8	1	2	3.38	8070.83	2389.1868
54305	2009	MI	1	5	8	1	1	1.69	3056.41	1809.5616
54316	2009	MI	1	5	8	1	14	23.65	3106.82	131.3860202
54317	2009	MI	1	5	8	1	5	8.45	756.4	89.5659688
54299	2009	MI	1	6	8	1	16	27.02	113.2	4.1888
54315	2009	MI	1	6	8	1	6	10.13	42.45	4.1888
54325	2009	MI	1	6	8	1	1	1.69	14.15	8.3776
54330	2009	MI	1	6	8	1	155	261.8	1096.63	4.1888
54334	2009	MI	1	1	9	1	2	0.19	146.19	769.692
54335	2009	MI	1	1	9	1	2	0.19	87.71	461.8152
54336	2009	MI	1	1	9	1	12	1.14	2905.34	2549.527781
54340	2009	MI	1	1	9	1	1	0.09	2.39	25.1328
54341	2009	MI	1	1	9	1	16	1.52	139.85	92.0390625
54342	2009	MI	1	1	9	1	3	0.28	202.12	709.4635891
54343	2009	MI	1	1	9	1	2	0.19	44.75	235.62
54344	2009	MI	1	1	9	1	5	0.47	85.76	180.6159876
54357	2009	MI	1	1	9	1	26	2.47	3982.83	1613.101612
54358	2009	MI	1	1	9	1	169	16.05	5627.57	350.653228
54359	2009	MI	1	1	9	1	14	1.33	174.31	131.109242
54360	2009	MI	1	1	9	1	1	0.09	13.09	137.8589058
54361	2009	MI	1	1	9	1	77	7.31	606.6	82.957875
54362	2009	MI	1	1	9	1	2	0.19	13.43	70.686
54363	2009	MI	1	1	9	1	166	15.76	1151.1	73.02097474
54364	2009	MI	1	1	9	1	2	0.19	455.84	2400.093453
54333	2009	MI	1	2	9	1	8	1.94	1131.27	583.7237695
54337	2009	MI	1	2	9	1	1	0.24	60.89	251.328
54347	2009	MI	1	2	9	1	2	0.48	140.53	290.04
54348	2009	MI	1	2	9	1	14	3.39	554.92	163.6171875
54353	2009	MI	1	2	9	1	2	0.48	100.97	208.4025625
54354	2009	MI	1	2	9	1	1	0.24	212.92	878.9
54331	2009	MI	1	3	9	1	1	1.7	63.93	37.6992
54345	2009	MI	1	3	9	1	2	3.39	14.21	4.1888
54346	2009	MI	1	3	9	1	3	5.09	455.5	89.5356
54352	2009	MI	1	3	9	1	1	1.7	35.52	20.944
54350	2009	MI	1	4	9	1	24	40.7	1276.54	31.3657344
54366	2009	MI	1	4	9	1	11	18.65	1954.97	104.8043841
54338	2009	MI	1	5	9	1	2	3.39	6137.22	1809.5616
54339	2009	MI	1	5	9	1	3	5.09	13259.37	2606.351413
54356	2009	MI	1	5	9	1	47	79.7	4849.68	60.84809596
54332	2009	MI	1	6	9	1	20	33.92	142.07	4.1888
54351	2009	MI	1	6	9	1	10	16.96	71.03	4.1888
54355	2009	MI	1	6	9	1	45	76.31	13416.79	175.8197095
54365	2009	MI	1	6	9	1	1	1.7	10.65	6.2832
54367	2009	MI	1	6	9	1	118	200.1	838.19	4.1888
54349	2009	MI	1	7	9	1	1	1.7	41056.89	24211.264
54372	2009	MI	1	1	10	1	13	1.48	952.71	645.4122588
54373	2009	MI	1	1	10	1	9	1.02	2258.33	2209.857891
54375	2009	MI	1	1	10	1	2	0.23	5.02	22.089375
54376	2009	MI	1	1	10	1	16	1.82	183.65	101.0868705
54377	2009	MI	1	1	10	1	5	0.57	413.99	729.1800313
54378	2009	MI	1	1	10	1	5	0.57	133.77	235.62
54379	2009	MI	1	1	10	1	1	0.11	70.03	616.7062902
54380	2009	MI	1	1	10	1	1	0.11	8.03	70.686
54391	2009	MI	1	1	10	1	20	2.27	4092.8	1802.225964
54392	2009	MI	1	1	10	1	136	15.44	4772.22	309.0294946
54393	2009	MI	1	1	10	1	6	0.68	93.42	137.1220627
54394	2009	MI	1	1	10	1	86	9.77	879.5	90.0646951
54395	2009	MI	1	1	10	1	6	0.68	53.09	77.931315
54396	2009	MI	1	1	10	1	168	19.08	1246.61	65.349207
54397	2009	MI	1	1	10	1	2	0.23	701.32	3088.202225
54371	2009	MI	1	2	10	1	13	0.45	235.28	525.0505914
54381	2009	MI	1	2	10	1	6	0.21	76.22	368.529
54382	2009	MI	1	2	10	1	11	0.38	57.53	151.734375
54388	2009	MI	1	2	10	1	1	0.03	18.62	540.1125
54399	2009	MI	1	2	10	1	2	0.07	7.93	114.9809375
54400	2009	MI	1	2	10	1	6	0.21	18.14	87.68870113
54401	2009	MI	1	2	10	1	1	0.03	20.13	583.92
54402	2009	MI	1	2	10	1	5	0.17	63.94	370.978875
54403	2009	MI	1	2	10	1	2	0.07	250.65	3635.8
54404	2009	MI	1	2	10	1	2	0.07	210.46	3052.83
54368	2009	MI	1	3	10	1	2	3.38	187.49	55.5016
54369	2009	MI	1	3	10	1	1	1.69	63.68	37.6992
54374	2009	MI	1	3	10	1	2	3.38	3565.81	1055.5776
54383	2009	MI	1	3	10	1	1	1.69	191.03	113.0976
54387	2009	MI	1	3	10	1	1	1.69	38.91	23.0384
54405	2009	MI	1	3	10	1	2	3.38	140.51	41.59375
54385	2009	MI	1	4	10	1	30	50.67	1467.08	28.9529856
54406	2009	MI	1	4	10	1	8	13.51	1958.76	144.9615234
54389	2009	MI	1	5	10	1	52	87.83	14076.12	160.2659097
54390	2009	MI	1	5	10	1	31	52.36	2899.79	55.38174469
54370	2009	MI	1	6	10	1	226	381.72	1598.96	4.1888
54386	2009	MI	1	6	10	1	8	13.51	56.6	4.1888
54398	2009	MI	1	6	10	1	1	1.69	10.61	6.2832
54407	2009	MI	1	6	10	1	115	194.24	813.63	4.1888
54384	2009	MI	1	7	10	1	2	3.38	1719.23	508.9392
54411	2009	MI	1	1	11	1	3	0.54	304.04	558.0267
54412	2009	MI	1	1	11	1	5	0.91	327.54	360.6938447
54413	2009	MI	1	1	11	1	11	2	5679.99	2843.148
54416	2009	MI	1	1	11	1	16	2.91	88.73	30.53522259
54417	2009	MI	1	1	11	1	8	1.45	155.98	107.3543625
54418	2009	MI	1	1	11	1	10	1.82	1055.73	581.2978566
54419	2009	MI	1	1	11	1	3	0.54	103.99	190.8522
54420	2009	MI	1	1	11	1	1	0.18	24.8	136.5716352
54421	2009	MI	1	1	11	1	1	0.18	15.07	82.957875
54432	2009	MI	1	1	11	1	24	4.36	6568.74	1507.006766
54433	2009	MI	1	1	11	1	2	0.36	333.11	917.07231
54434	2009	MI	1	1	11	1	8	1.45	717.33	493.7111756
54435	2009	MI	1	1	11	1	4	0.73	213.33	293.66106
54436	2009	MI	1	1	11	1	257	46.68	4052.87	86.83087875
54437	2009	MI	1	1	11	1	2	0.36	23.58	64.91821875
54438	2009	MI	1	1	11	1	146	26.52	1884.94	71.08689932
54439	2009	MI	1	1	11	1	2	0.36	1181.55	3252.877828
54410	2009	MI	1	2	11	1	9	3.84	1905.69	496.6833196
54422	2009	MI	1	2	11	1	1	0.43	349.92	820.8
54423	2009	MI	1	2	11	1	8	3.41	973.73	285.508125
54424	2009	MI	1	2	11	1	6	2.56	322.29	126
54428	2009	MI	1	2	11	1	1	0.43	156.22	366.4475
54440	2009	MI	1	2	11	1	1	0.43	48.32	113.34375
54441	2009	MI	1	2	11	1	1	0.43	46.35	108.7125
54442	2009	MI	1	2	11	1	2	0.85	391.86	459.5865625
54443	2009	MI	1	2	11	1	1	0.43	1977.03	4637.5
54408	2009	MI	1	3	11	1	1	1.83	149.48	81.8125
54427	2009	MI	1	3	11	1	1	1.83	252.24	138.0585938
54446	2009	MI	1	3	11	1	12	21.92	358.74	16.3625
54426	2009	MI	1	4	11	1	80	146.16	10451.8	71.50683106
54444	2009	MI	1	4	11	1	6	10.96	2288.34	208.7445938
54414	2009	MI	1	5	11	1	3	5.48	16276.22	2969.469742
54415	2009	MI	1	5	11	1	1	1.83	941.7	515.41875
54430	2009	MI	1	5	11	1	25	45.68	9962.7	218.1141703
54431	2009	MI	1	5	11	1	87	158.95	13641.85	85.82239907
54409	2009	MI	1	6	11	1	8	14.62	119.58	8.18125
54429	2009	MI	1	6	11	1	15	27.41	672.64	24.54375
54445	2009	MI	1	6	11	1	50	91.35	747.38	8.18125
54425	2009	MI	1	7	11	1	1	1.83	9566.5	5236
57406	2009	MI	2	1	1	2	1	3.16	79.4	25.1328
57437	2009	MI	2	1	1	1	19	34.45	1920.2	55.73498021
57407	2009	MI	2	1	1	2	11	34.75	1621.47	46.6586505
57438	2009	MI	2	1	1	1	12	21.76	17188.19	789.9197257
57408	2009	MI	2	1	1	2	7	22.11	15689.58	709.4635891
57439	2009	MI	2	1	1	1	20	36.27	1965.95	54.20965889
57440	2009	MI	2	1	1	1	2	3.63	11028.64	3041.0688
57441	2009	MI	2	1	1	1	4	7.25	1462.25	201.6023625
57409	2009	MI	2	1	1	2	4	12.64	2411.79	190.8522
57442	2009	MI	2	1	1	1	5	9.07	1238.22	136.5716352
57410	2009	MI	2	1	1	2	4	12.64	2433.72	192.587345
57443	2009	MI	2	1	1	1	1	1.81	365.49	201.565056
57444	2009	MI	2	1	1	1	3	5.44	406.17	74.66592724
57445	2009	MI	2	1	1	1	17	30.83	2118.8	68.73458644
57411	2009	MI	2	1	1	2	8	25.27	1749.49	69.22104492
57418	2009	MI	2	1	1	2	2	11.37	502.46	44.17875
57460	2009	MI	2	1	1	1	1	1.81	4082.11	2251.223436
57422	2009	MI	2	1	1	2	1	3.16	4432.79	1403.1171
57433	2009	MI	2	2	1	1	3	1.36	629.59	463.505625
57403	2009	MI	2	2	1	2	6	2.4	1432.98	597.5775
57449	2009	MI	2	2	1	1	18	8.15	2482	304.542
57412	2009	MI	2	2	1	2	14	5.6	1399.71	250.1595
57424	2009	MI	2	2	1	2	1	0.4	36.24	90.675
57462	2009	MI	2	2	1	1	420	190.17	13204.97	69.4394125
57425	2009	MI	2	2	1	2	438	175.05	11688.57	66.771775
57463	2009	MI	2	2	1	1	14	6.34	2562.97	404.328105
57426	2009	MI	2	2	1	2	17	6.79	2877.63	423.53664
57464	2009	MI	2	2	1	1	4	1.81	926.9	511.788375
57427	2009	MI	2	2	1	2	20	7.99	3649.98	456.63197
57428	2009	MI	2	2	1	2	2	0.8	3558.6	4452
57465	2009	MI	2	2	1	1	2	0.91	2859.82	3158.1
57401	2009	MI	2	3	1	2	1	5.69	535.95	94.248
57414	2009	MI	2	3	1	2	7	39.81	10671.45	268.0832
57452	2009	MI	2	3	1	1	1	5.64	35.45	6.2832
57429	2009	MI	2	3	1	2	1	5.69	177.71	31.25
57466	2009	MI	2	3	1	1	9	50.77	684.3	13.4779055
57435	2009	MI	2	4	1	1	2	11.28	1914.06	169.6464
57404	2009	MI	2	4	1	2	1	5.69	1071.91	188.496
57436	2009	MI	2	4	1	1	2	11.28	319.01	28.2744
57446	2009	MI	2	4	1	1	4	22.57	212.67	9.4248
57447	2009	MI	2	4	1	1	2	11.28	94.52	8.3776
57448	2009	MI	2	4	1	1	2	11.28	345.59	30.6306
57450	2009	MI	2	4	1	1	16	90.26	2613.33	28.9529856
57415	2009	MI	2	4	1	2	19	108.05	2954.66	27.34625386
57451	2009	MI	2	4	1	1	1	5.64	4726.08	837.76
57453	2009	MI	2	4	1	1	3	16.92	273.05	16.13370621
57454	2009	MI	2	4	1	1	4	22.57	3125.12	138.4922
57457	2009	MI	2	4	1	1	3	16.92	675.07	39.88864313
57421	2009	MI	2	4	1	2	1	5.69	1524.49	268.0832
57467	2009	MI	2	4	1	1	1	5.64	472.61	83.776
57468	2009	MI	2	4	1	1	27	152.32	19631.38	128.8859726
57430	2009	MI	2	4	1	2	13	73.93	8303.9	112.3267066
57405	2009	MI	2	5	1	2	2	11.37	26166.49	2300.6984
57458	2009	MI	2	5	1	1	1	5.64	1772.28	314.16
57419	2009	MI	2	5	1	2	3	17.06	2241.72	131.4025435
57459	2009	MI	2	5	1	1	16	90.26	6783.35	75.1523635
57420	2009	MI	2	5	1	2	24	136.48	6198.44	45.41665494
57432	2009	MI	2	6	1	1	60	338.48	1417.82	4.1888
57402	2009	MI	2	6	1	2	50	284.33	1191.01	4.1888
57416	2009	MI	2	6	1	2	38	216.09	905.17	4.1888
57455	2009	MI	2	6	1	1	25	141.03	1772.28	12.5664
57417	2009	MI	2	6	1	2	82	466.3	5859.77	12.5664
57461	2009	MI	2	6	1	1	2	11.28	82.71	7.3304
57423	2009	MI	2	6	1	2	9	51.18	375.17	7.3304
57469	2009	MI	2	6	1	1	55	310.27	1299.67	4.1888
57431	2009	MI	2	6	1	2	46	261.59	1095.73	4.1888
57434	2009	MI	2	7	1	1	1	0.07	2890.27	43354.08
57413	2009	MI	2	7	1	2	1	5.69	4168.53	733.04
57456	2009	MI	2	7	1	1	1	5.64	168437.45	29857.7664
57474	2009	MI	2	1	2	2	3	2.28	62.17	27.26996067
57519	2009	MI	2	1	2	1	26	38.54	2746.8	71.27505
57475	2009	MI	2	1	2	2	69	52.44	3925	74.85147341
57520	2009	MI	2	1	2	1	142	210.48	169535.79	805.4842724
57476	2009	MI	2	1	2	2	102	77.52	79069.1	1020.039368
57521	2009	MI	2	1	2	1	6	8.89	649.28	73.00663709
57477	2009	MI	2	1	2	2	1	0.76	62.79	82.62408
57522	2009	MI	2	1	2	1	4	5.93	15655.41	2640.5148
57478	2009	MI	2	1	2	2	2	1.52	5273.95	3469.8972
57523	2009	MI	2	1	2	1	31	45.95	8769.5	190.8522
57524	2009	MI	2	1	2	1	21	31.13	2234.46	71.78546575
57479	2009	MI	2	1	2	2	30	22.8	5111.39	224.1962097
57525	2009	MI	2	1	2	1	1	1.48	672.22	453.521376
57480	2009	MI	2	1	2	2	1	0.76	538.53	708.62715
57526	2009	MI	2	1	2	1	2	2.96	81.85	27.61171875
57527	2009	MI	2	1	2	1	22	32.61	1936.85	59.395875
57481	2009	MI	2	1	2	2	54	41.04	3034.08	73.93397789
57498	2009	MI	2	1	2	2	2	5.63	437.77	77.7546
57499	2009	MI	2	1	2	2	2	5.63	397.97	70.686
57500	2009	MI	2	1	2	2	1	2.82	424.5	150.7968
57503	2009	MI	2	1	2	2	1	0.76	1369.62	1802.225964
57515	2009	MI	2	2	2	1	17	7.66	3937.75	514.069875
57471	2009	MI	2	2	2	2	24	12.7	6045.13	475.93728
57482	2009	MI	2	2	2	2	2	1.06	783.11	739.86
57485	2009	MI	2	2	2	2	2	1.06	437.5	413.336
57529	2009	MI	2	2	2	1	32	14.42	4694.3	325.5699
57486	2009	MI	2	2	2	2	27	14.29	3978.67	278.4384
57493	2009	MI	2	2	2	2	1	0.53	95.58	180.60375
57505	2009	MI	2	2	2	2	2	1.06	101.31	95.7125
57539	2009	MI	2	2	2	1	238	107.24	6225.21	58.0496875
57506	2009	MI	2	2	2	2	173	91.56	6542.94	71.4631375
57540	2009	MI	2	2	2	1	16	7.21	2717.88	376.99335
57507	2009	MI	2	2	2	2	7	3.7	1912.29	516.1907518
57541	2009	MI	2	2	2	1	8	3.6	1680.9	466.3108756
57508	2009	MI	2	2	2	2	9	4.76	2144.03	450.1354198
57509	2009	MI	2	2	2	2	3	1.59	7142.03	4498.375
57542	2009	MI	2	2	2	1	2	0.9	2759.74	3062.4
57487	2009	MI	2	3	2	2	1	2.82	505.57	179.5948
57533	2009	MI	2	3	2	1	2	11.28	200.86	17.8024
57492	2009	MI	2	3	2	2	2	5.63	198.99	35.343
57543	2009	MI	2	3	2	1	4	22.57	297.49	13.18359375
57510	2009	MI	2	3	2	2	5	14.08	225.2	16
57516	2009	MI	2	4	2	1	1	5.64	47.26	8.3776
57472	2009	MI	2	4	2	2	1	2.82	79.59	28.2744
57517	2009	MI	2	4	2	1	3	16.92	2276.34	134.5038574
57473	2009	MI	2	4	2	2	2	5.63	802.57	142.5501
57518	2009	MI	2	4	2	1	1	5.64	159.51	28.2744
57528	2009	MI	2	4	2	1	1	5.64	378.09	67.0208
57483	2009	MI	2	4	2	2	8	22.52	10131.91	449.8983743
57484	2009	MI	2	4	2	2	3	8.45	3429.05	406.0371295
57530	2009	MI	2	4	2	1	10	56.41	1287.27	22.81855238
57489	2009	MI	2	4	2	2	18	50.67	1252.24	24.71316272
57490	2009	MI	2	4	2	2	1	2.82	53.06	18.8496
57531	2009	MI	2	4	2	1	1	5.64	10208.33	1809.5616
57534	2009	MI	2	4	2	1	4	22.57	4844.97	214.708725
57494	2009	MI	2	4	2	2	2	5.63	955.13	169.6464
57535	2009	MI	2	4	2	1	4	22.57	446.76	19.798625
57497	2009	MI	2	4	2	2	2	5.63	235.83	41.888
57544	2009	MI	2	4	2	1	1	5.64	212.67	37.6992
57511	2009	MI	2	4	2	2	3	8.45	2366.47	280.2152487
57545	2009	MI	2	4	2	1	52	293.35	37509.62	127.8668507
57512	2009	MI	2	4	2	2	136	382.85	65204.01	170.3132046
57536	2009	MI	2	5	2	1	8	45.13	7096.5	157.243625
57501	2009	MI	2	5	2	2	11	30.97	4956.84	160.0755156
57537	2009	MI	2	5	2	1	20	112.83	5410.07	47.95028989
57502	2009	MI	2	5	2	2	15	42.23	1758.46	41.64405343
57514	2009	MI	2	6	2	1	340	1918.05	64274.67	33.5104
57470	2009	MI	2	6	2	2	508	1430.05	5990.19	4.1888
57532	2009	MI	2	6	2	1	2	11.28	47.26	4.1888
57491	2009	MI	2	6	2	2	38	106.97	448.08	4.1888
57495	2009	MI	2	6	2	2	76	213.94	2688.51	12.5664
57496	2009	MI	2	6	2	2	80	225.2	2830.01	12.5664
57538	2009	MI	2	6	2	1	5	28.21	212.67	7.53984
57504	2009	MI	2	6	2	2	4	11.26	82.54	7.3304
57546	2009	MI	2	6	2	1	69	389.25	1630.5	4.1888
57513	2009	MI	2	6	2	2	104	292.77	1226.34	4.1888
57488	2009	MI	2	7	2	2	1	2.82	2653.13	942.48
57550	2009	MI	2	1	3	2	1	0.65	1941.77	2984.52
57589	2009	MI	2	1	3	1	1	0.94	11.85	12.5664
57590	2009	MI	2	1	3	1	58	54.7	2557.38	46.75306402
57552	2009	MI	2	1	3	2	8	5.2	379.46	72.90414141
57591	2009	MI	2	1	3	1	88	82.99	64066.02	771.9479046
57553	2009	MI	2	1	3	2	42	27.33	28976.83	1060.420064
57592	2009	MI	2	1	3	1	25	23.58	1309.88	55.55643139
57554	2009	MI	2	1	3	2	2	1.3	181.7	139.6346952
57593	2009	MI	2	1	3	1	4	3.77	11212.86	2972.3463
57555	2009	MI	2	1	3	2	2	1.3	3108.88	2389.1868
57594	2009	MI	2	1	3	1	28	26.41	4543.52	172.0588217
57556	2009	MI	2	1	3	2	1	0.65	98.11	150.7968
57595	2009	MI	2	1	3	1	6	5.66	510.17	90.15861855
57557	2009	MI	2	1	3	2	28	18.22	3657.68	200.7816431
57596	2009	MI	2	1	3	1	6	5.66	2652.55	468.7647334
57558	2009	MI	2	1	3	2	4	2.6	2164.34	831.6526969
57597	2009	MI	2	1	3	1	8	7.54	522.26	69.22104492
57559	2009	MI	2	1	3	2	6	3.9	291.47	74.66592724
57571	2009	MI	2	1	3	2	4	22.48	2270.55	101.022075
57574	2009	MI	2	1	3	2	1	0.65	1038.66	1596.435456
57584	2009	MI	2	2	3	1	1	0.28	10.64	37.5
57586	2009	MI	2	2	3	1	8	2.27	1174.76	517.4060997
57549	2009	MI	2	2	3	2	62	22.1	10468.28	473.7717
57598	2009	MI	2	2	3	1	2	0.57	303.92	535.425
57560	2009	MI	2	2	3	2	4	1.43	1045.32	733.288875
57603	2009	MI	2	2	3	1	16	4.54	1407.52	309.9613672
57561	2009	MI	2	2	3	2	35	12.47	3744.39	300.1914
57567	2009	MI	2	2	3	2	1	0.36	69.41	194.76875
57615	2009	MI	2	2	3	1	1	0.28	21.73	76.57
57576	2009	MI	2	2	3	2	3	1.07	105.8	98.95577124
57616	2009	MI	2	2	3	1	302	85.71	6220.7	72.5781375
57577	2009	MI	2	2	3	2	337	120.1	8925.23	74.31475
57617	2009	MI	2	2	3	1	7	1.99	711.73	358.2546273
57578	2009	MI	2	2	3	2	4	1.43	589.56	413.5719844
57618	2009	MI	2	2	3	1	5	1.42	620.08	436.96678
57579	2009	MI	2	2	3	2	25	8.91	3995.09	448.4060475
57580	2009	MI	2	2	3	2	2	0.71	3887.19	5453.7
57547	2009	MI	2	3	3	2	3	16.86	882.62	52.36
57606	2009	MI	2	3	3	1	1	5.71	95.66	16.7552
57566	2009	MI	2	3	3	2	2	11.24	353.05	31.416
57619	2009	MI	2	3	3	1	4	22.84	826.19	36.17578125
57581	2009	MI	2	3	3	2	1	5.62	89.9	16
57587	2009	MI	2	4	3	1	1	5.71	860.98	150.7968
57551	2009	MI	2	4	3	2	1	5.62	1059.15	188.496
57599	2009	MI	2	4	3	1	3	17.13	797.19	46.54129138
57600	2009	MI	2	4	3	1	11	62.81	26855.84	427.6049562
57601	2009	MI	2	4	3	1	1	5.71	161.43	28.2744
57602	2009	MI	2	4	3	1	1	5.71	382.66	67.0208
57604	2009	MI	2	4	3	1	14	79.93	2057.24	25.7367726
57564	2009	MI	2	4	3	2	3	16.86	292.88	17.37464597
57607	2009	MI	2	4	3	1	1	5.71	2295.96	402.1248
57610	2009	MI	2	4	3	1	1	5.71	134.53	23.562
57613	2009	MI	2	4	3	1	1	5.71	597.91	104.72
57620	2009	MI	2	4	3	1	48	274.06	41987.7	153.2066036
